"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"helpful-totem-4423","finished","-","","cv03","2025-10-28T00:17:48.000Z","341","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","500","0.000001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4080303887595664","1.0830810745279271","1.301741361618042","0.40843283225590155","1.0838604363022148","0.4181818068027496","1.0825015306472778","","","","","","","","","","","",""
"blooming-jazz-4422","finished","-","","cv03","2025-10-28T00:17:35.000Z","473","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","970","0.000001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4043153537945314","1.086413240932918","0.367512583732605","0.4063049139679638","1.086944670528753","0.38181817531585693","1.0900074243545532","","","","","","","","","","","",""
"expert-tree-4421","finished","-","","cv03","2025-10-28T00:14:36.000Z","2832","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4605357878274851","1.0445952619706","2.4806954860687256","0.4736098906873265","1.0387801769178666","0.5454545021057129","1.0102659463882446","","","","","","","","","","","",""
"ancient-night-4420","finished","-","","cv03","2025-10-28T00:14:34.000Z","910","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","970","0.000001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4416949473894559","1.0653332405157023","2.0288801193237305","0.45653751411326665","1.0642741023334548","0.49090906977653503","1.0326520204544067","","","","","","","","","","","",""
"dutiful-shadow-4419","finished","-","","cv03","2025-10-28T00:11:35.000Z","325","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","35020","0.000001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39001439751444994","1.0917727505410468","0.5582169890403748","0.381807377250278","1.0914513814310156","0.3999999761581421","1.0960274934768677","","","","","","","","","","","",""
"robust-snowball-4418","finished","-","","cv03","2025-10-28T00:11:29.000Z","644","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","500","0.000001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43182889419002135","1.0727116152956768","2.704627275466919","0.40847794021613865","1.07734159551242","0.4727272689342499","1.0885992050170898","","","","","","","","","","","",""
"easy-salad-4417","finished","-","","cv03","2025-10-28T00:08:38.000Z","2480","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4699947725642811","1.0429168460252405","3.1653101444244385","0.483159046692607","1.0356962690093638","0.4363636374473572","1.0382946729660034","","","","","","","","","","","",""
"absurd-pond-4416","finished","-","","cv03","2025-10-28T00:08:28.000Z","330","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","500","0.000001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4004182094460601","1.0842222408814863","1.0459975004196167","0.40004863813229574","1.0836796343094643","0.4363636374473572","1.0736844539642334","","","","","","","","","","","",""
"gentle-violet-4415","finished","-","","cv03","2025-10-28T00:08:27.000Z","489","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","970","0.000001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3942479091090756","1.0856557592645393","0.5594883561134338","0.3886108321902353","1.0862843127566089","0.5090909004211426","1.0647292137145996","","","","","","","","","","","",""
"fancy-universe-4413","finished","-","","cv03","2025-10-28T00:05:37.000Z","721","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","970","0.000001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4576198925505151","1.064217482830261","2.6986143589019775","0.4511167157716788","1.0661813832442584","0.3999999761581421","1.0613858699798584","","","","","","","","","","","",""
"swept-puddle-4414","finished","-","","cv03","2025-10-28T00:05:37.000Z","644","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","500","0.000001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4324287845121397","1.073130956062904","2.7176730632781982","0.4323145474673245","1.0716035867015676","0.5272727012634277","1.0447982549667358","","","","","","","","","","","",""
"devoted-star-4412","finished","-","","cv03","2025-10-28T00:05:33.000Z","314","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","35020","0.000001","","cnn","64","12952415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39550339383678834","1.0915323379156472","0.5397481322288513","0.413057377250278","1.0911702854624057","0.3636363446712494","1.099406361579895","","","","","","","","","","","",""
"leafy-shape-4411","finished","-","","cv03","2025-10-28T00:02:30.000Z","2839","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49498663123670994","1.0320508100769736","3.840323686599731","0.4917942763302577","1.0336668359166454","0.5272727012634277","1.026065230369568","","","","","","","","","","","",""
"fresh-disco-4410","finished","-","","cv03","2025-10-28T00:02:29.000Z","672","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","500","0.000001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43128042308600634","1.0724657027871458","2.6500144004821777","0.4030316460457294","1.076007338813307","0.5454545021057129","1.0227646827697754","","","","","","","","","","","",""
"cool-night-4409","finished","-","","cv03","2025-10-28T00:02:24.000Z","907","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","970","0.000001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46239330531000256","1.0616984192308012","1.804044246673584","0.46492170823687246","1.0638370448977104","0.45454543828964233","1.0650346279144287","","","","","","","","","","","",""
